ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
836,"(1258.7662353515625, 313.02708435058594)","(1249.3070068359375, 552.2444458007812)","(2258.5240478515625, 148.90433883666992)","(84.12423515319824, 592.7066040039062)","(1066.5516357421875, 318.85931396484375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
837,"(1255.3897705078125, 300.9139709472656)","(1064.3084106445312, 316.27845764160156)","(2258.12744140625, 149.16138076782227)","(83.73293876647949, 592.876708984375)","(1256.2108764648438, 551.3993225097656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
838,"(1252.5994873046875, 296.53431701660156)","(1066.4949951171875, 314.9107971191406)","(2256.7000732421875, 148.01805114746094)","(84.68596267700195, 591.7366027832031)","(1262.200927734375, 549.5850524902344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
839,"(1250.6456909179688, 298.66217041015625)","(1064.144775390625, 316.26161193847656)","(2256.3232421875, 146.95431518554688)","(85.31496238708496, 591.5296936035156)","(1259.7124633789062, 554.0973510742188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
840,"(1254.95703125, 311.65406799316406)","(2256.3702392578125, 146.35152435302734)","(1262.7793579101562, 555.6052856445312)","(1065.764404296875, 317.91712951660156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
841,"(1253.3541870117188, 327.3329772949219)","(1065.0416259765625, 318.34161376953125)","(2254.0633544921875, 143.62059020996094)","(85.18009185791016, 591.5318603515625)","(1262.6927490234375, 555.5653686523438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
842,"(1248.4583740234375, 333.8336944580078)","(1063.3013916015625, 319.1090087890625)","(2252.19970703125, 143.49747467041016)","(86.98953628540039, 592.0369873046875)","(1257.6871948242188, 558.0065002441406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
843,"(1249.126953125, 339.1420135498047)","(1063.1624145507812, 319.7360534667969)","(2251.28759765625, 144.91606521606445)","(87.46010208129883, 592.9835205078125)","(1255.9462280273438, 561.1670837402344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
844,"(1250.9805908203125, 341.53941345214844)","(1063.373046875, 321.1426544189453)","(2250.95703125, 145.15935897827148)","(86.89943313598633, 594.5638732910156)","(1269.8709716796875, 563.9588012695312)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
845,"(1248.3615112304688, 341.5641174316406)","(1064.2281494140625, 323.8229217529297)","(2251.029052734375, 145.96912384033203)","(86.9133358001709, 595.4013366699219)","(1236.4771118164062, 569.3489379882812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
846,"(1252.148681640625, 338.1999053955078)","(1064.34375, 326.0550079345703)","(1218.6185913085938, 567.0656127929688)","(2251.3001708984375, 146.58712768554688)","(87.39678764343262, 594.7113037109375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
847,"(1257.563232421875, 331.06373596191406)","(1213.7969970703125, 566.7945556640625)","(2250.806640625, 148.7522315979004)","(87.82439231872559, 594.14111328125)","(1060.5547485351562, 323.6699523925781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
848,"(1257.9307250976562, 326.6238098144531)","(1059.2802429199219, 327.55992126464844)","(1206.8428344726562, 565.2584533691406)","(2249.5408935546875, 150.00596618652344)","(87.25300788879395, 593.6252746582031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
849,"(1250.7645874023438, 325.2041931152344)","(1058.2390441894531, 329.0240173339844)","(1208.15673828125, 563.8316040039062)","(2247.4814453125, 150.46104431152344)","(86.65043449401855, 594.5225524902344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
850,"(1255.241455078125, 325.46824645996094)","(1057.9948120117188, 329.8022155761719)","(1215.6353759765625, 564.6381530761719)","(2246.92822265625, 151.10401916503906)","(87.47636413574219, 593.5891418457031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
851,"(1257.9871215820312, 325.1987609863281)","(1061.203125, 330.70542907714844)","(2246.580078125, 151.09347915649414)","(87.6291332244873, 593.1651000976562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
852,"(1260.388916015625, 328.3992156982422)","(1056.654296875, 330.2872314453125)","(2245.575927734375, 151.4682388305664)","(87.56276321411133, 592.5048217773438)","(1238.080322265625, 562.7516479492188)","(308.5285339355469, 560.1505432128906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
853,"(1260.4412841796875, 334.5363464355469)","(1056.2565307617188, 330.3079376220703)","(1196.2053833007812, 360.07667541503906)","(2246.2249755859375, 151.43790435791016)","(86.04376602172852, 591.9648132324219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
854,"(1257.9762573242188, 339.6634521484375)","(1056.2748413085938, 331.2296905517578)","(2247.0836181640625, 151.1001319885254)","(85.85158920288086, 592.1444702148438)","(1258.553466796875, 563.4737548828125)","(307.57289123535156, 559.5987243652344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
855,"(1258.0338745117188, 342.5432434082031)","(1056.81005859375, 331.73948669433594)","(2247.79296875, 150.37656021118164)","(85.21729278564453, 592.3991394042969)","(1260.5701904296875, 561.6440124511719)","(307.27076721191406, 560.0599365234375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
856,"(1256.7783203125, 341.4906921386719)","(1058.1092529296875, 332.0253143310547)","(2248.445556640625, 150.89987182617188)","(86.39757919311523, 591.19287109375)","(1262.3040771484375, 557.5130004882812)","(306.954345703125, 560.76611328125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
857,"(1255.172607421875, 340.9397888183594)","(1057.6425170898438, 332.31048583984375)","(2249.0306396484375, 150.56338119506836)","(87.05086708068848, 591.350830078125)","(1262.3712768554688, 556.9513854980469)","(307.2959289550781, 560.0531005859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
858,"(1250.0538940429688, 337.8352355957031)","(1056.6038208007812, 332.6020812988281)","(1192.0911865234375, 367.3407897949219)","(2248.3775634765625, 149.83243942260742)","(86.40884971618652, 592.4979553222656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
859,"(1251.7601928710938, 329.98057556152344)","(1057.1163635253906, 332.9766082763672)","(2249.7744140625, 149.02118682861328)","(86.2868423461914, 592.8540649414062)","(1257.5669555664062, 562.6620178222656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
860,"(1254.1879272460938, 316.9963836669922)","(2250.78271484375, 147.9479637145996)","(86.35218811035156, 594.0877380371094)","(1255.3715209960938, 564.654052734375)","(1061.208251953125, 332.0960388183594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
861,"(1248.4270629882812, 309.0590057373047)","(2251.6123046875, 148.123779296875)","(86.2081527709961, 593.5433349609375)","(1240.999267578125, 563.4819946289062)","(1062.6596069335938, 331.11573791503906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
862,"(1248.439697265625, 305.1939697265625)","(2252.0611572265625, 148.63661193847656)","(87.48629570007324, 592.3107299804688)","(1242.1227416992188, 564.2243041992188)","(1062.3307495117188, 330.26319885253906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
863,"(1250.9776611328125, 308.36004638671875)","(2252.30078125, 148.92841339111328)","(86.6732292175293, 593.7030334472656)","(1238.094482421875, 565.1113586425781)","(1061.4752807617188, 331.1449737548828)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
864,"(1254.3260498046875, 316.1041717529297)","(1227.7525024414062, 567.0174560546875)","(2251.9111328125, 148.4394073486328)","(86.7208251953125, 594.3534851074219)","(1062.0641479492188, 331.88145446777344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
865,"(1255.6920166015625, 329.4374694824219)","(1198.8673706054688, 387.33544921875)","(2251.838134765625, 148.6945571899414)","(86.25597763061523, 594.6864318847656)","(1246.6836547851562, 567.3828735351562)","(1062.6148071289062, 332.96466064453125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
866,"(1256.3519897460938, 340.2984619140625)","(1196.311767578125, 363.87010192871094)","(2252.408935546875, 147.99617385864258)","(86.35438346862793, 593.7697143554688)","(1233.2875366210938, 565.088134765625)","(1061.9129638671875, 333.3926086425781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
867,"(1253.8484497070312, 346.906494140625)","(1062.1112670898438, 332.8156280517578)","(1205.2222900390625, 396.71141052246094)","(2252.4033203125, 147.71380615234375)","(85.96391677856445, 594.3671569824219)","(1261.9137573242188, 573.6100769042969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
868,"(1251.1918334960938, 353.2897644042969)","(1193.7755126953125, 368.3188781738281)","(2252.7843017578125, 147.11808013916016)","(86.58452606201172, 593.6581115722656)","(1246.0426635742188, 568.4733581542969)","(1062.5422973632812, 333.2426452636719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
869,"(1193.8645629882812, 365.857421875)","(2251.787353515625, 146.71352005004883)","(87.00714492797852, 593.5286560058594)","(1244.278076171875, 566.1923522949219)","(1062.560791015625, 333.4586639404297)","(1255.3585815429688, 358.2032012939453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
870,"(1251.771484375, 354.3638458251953)","(1199.214599609375, 367.1943817138672)","(2250.9952392578125, 146.10675430297852)","(87.09867858886719, 593.4252014160156)","(1242.9749755859375, 563.962646484375)","(1063.07177734375, 333.50244140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
871,"(1258.083984375, 347.3370666503906)","(1198.9625854492188, 364.3582763671875)","(2251.42041015625, 144.97946548461914)","(87.0217227935791, 593.5341796875)","(1243.1154174804688, 562.7979125976562)","(1063.9099731445312, 333.7135925292969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
872,"(1257.3541259765625, 338.5569305419922)","(1231.1351928710938, 558.34326171875)","(2251.6790771484375, 145.6883201599121)","(86.83647537231445, 593.64306640625)","(1272.9224243164062, 566.0867004394531)","(1064.1408081054688, 335.80555725097656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
873,"(1261.4268188476562, 326.55519104003906)","(2251.9642333984375, 145.1183738708496)","(87.19714546203613, 592.7113952636719)","(1252.4110107421875, 562.8627014160156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
874,"(1260.2704467773438, 315.427001953125)","(2251.619384765625, 144.8130340576172)","(87.36320304870605, 594.2544555664062)","(1243.8345336914062, 561.1737365722656)","(1061.6011352539062, 336.2980499267578)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
875,"(1256.85205078125, 308.57383728027344)","(2251.6302490234375, 145.014892578125)","(87.3681411743164, 595.0342407226562)","(1250.5049438476562, 560.7428283691406)","(1062.5435791015625, 335.5759735107422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
876,"(1257.1329345703125, 307.15480041503906)","(1247.6980590820312, 565.3213806152344)","(2251.8116455078125, 145.01494979858398)","(87.30045890808105, 595.2376708984375)","(1062.0983276367188, 336.4013977050781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
877,"(1254.5457763671875, 312.0375518798828)","(1253.0281372070312, 567.7831726074219)","(2251.3060302734375, 144.93571853637695)","(87.31113624572754, 595.5046691894531)","(1061.1842651367188, 337.6435241699219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
878,"(1254.8748168945312, 320.50506591796875)","(1256.5206298828125, 567.0382995605469)","(2251.783935546875, 145.76168823242188)","(87.6740608215332, 595.6675109863281)","(1058.7882690429688, 334.48326110839844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
879,"(1253.4535522460938, 329.95213317871094)","(1254.6239624023438, 564.9633178710938)","(2252.173095703125, 147.6018943786621)","(87.62853813171387, 595.928955078125)","(1058.3175048828125, 334.5516662597656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
880,"(1253.9815673828125, 334.0630645751953)","(2251.7647705078125, 148.52274703979492)","(1256.7601318359375, 561.6351928710938)","(1057.5773010253906, 338.76702880859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
881,"(2251.87451171875, 147.65316009521484)","(1254.9180297851562, 561.515625)","(1057.385498046875, 337.4782409667969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
882,"(1252.298828125, 332.151123046875)","(2252.0687255859375, 147.72121047973633)","(1256.5895385742188, 564.6598510742188)","(1058.2402954101562, 337.3076171875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
883,"(1254.8056640625, 333.2838897705078)","(2252.128173828125, 146.36502075195312)","(1254.6243286132812, 569.4448852539062)","(1058.8233032226562, 336.7119140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
884,"(1256.0592041015625, 334.8750915527344)","(2251.3544921875, 145.43295669555664)","(85.96404075622559, 596.2336730957031)","(1250.5170288085938, 569.1327514648438)","(1058.1892700195312, 337.19651794433594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
885,"(1259.6221313476562, 335.70086669921875)","(2250.7431640625, 146.04071044921875)","(86.31968879699707, 595.8167724609375)","(1248.8768310546875, 568.0290832519531)","(1057.1035461425781, 337.1486053466797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
886,"(1261.8492431640625, 333.0430603027344)","(2251.340087890625, 145.92568969726562)","(87.12008666992188, 593.2567443847656)","(1255.12353515625, 565.5231018066406)","(1057.4638671875, 336.6699981689453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
887,"(1263.986083984375, 329.8843994140625)","(1200.8684692382812, 367.8794708251953)","(2251.5821533203125, 145.8683967590332)","(1246.0773315429688, 563.2872924804688)","(1058.7792358398438, 336.47406005859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
888,"(1257.875732421875, 326.73634338378906)","(2252.002197265625, 145.15940856933594)","(1244.7974853515625, 565.404541015625)","(1059.0999755859375, 336.6286926269531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
889,"(1259.10205078125, 326.77105712890625)","(1203.5330810546875, 380.4655303955078)","(2251.64599609375, 145.5212631225586)","(86.89452743530273, 592.7826538085938)","(1275.66650390625, 567.7021789550781)","(1062.2151489257812, 336.1197509765625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
890,"(1260.0629272460938, 327.4004211425781)","(1242.1439208984375, 565.7049255371094)","(2251.6082763671875, 145.19694900512695)","(86.70047569274902, 592.6924438476562)","(1284.0867919921875, 568.109619140625)","(1062.7847290039062, 335.1522216796875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
891,"(1263.0510864257812, 331.7312927246094)","(1242.1339111328125, 560.5821838378906)","(2251.678955078125, 145.40828704833984)","(87.17002868652344, 592.66455078125)","(1062.4431762695312, 334.8735656738281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
892,"(1261.5394287109375, 335.83087158203125)","(1243.0609130859375, 557.6128845214844)","(2251.0423583984375, 145.81225204467773)","(1061.8417358398438, 334.5614929199219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
893,"(1260.3814086914062, 332.8297424316406)","(2251.2921142578125, 145.62244415283203)","(1256.0691528320312, 561.3244323730469)","(1061.8731689453125, 333.4540252685547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
894,"(1259.3182983398438, 330.6494445800781)","(1245.498291015625, 564.6195068359375)","(2251.0, 145.87802505493164)","(1063.2794189453125, 334.2239685058594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
895,"(1258.4639282226562, 326.79930114746094)","(1060.2608337402344, 333.1791076660156)","(1244.8318481445312, 568.4649353027344)","(2251.9132080078125, 146.43915939331055)","(84.56870079040527, 593.1509704589844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
896,"(1255.7010498046875, 322.9468688964844)","(1061.1098022460938, 331.2113800048828)","(1244.1917724609375, 567.1167602539062)","(2252.5416259765625, 147.36126327514648)","(84.1629524230957, 593.5885314941406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
897,"(1254.6259155273438, 315.7760772705078)","(1239.0222778320312, 562.8318786621094)","(2252.774169921875, 147.77037811279297)","(84.9558334350586, 593.2464294433594)","(1060.3647766113281, 327.2319793701172)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
898,"(1059.3519897460938, 329.2608337402344)","(1236.2937622070312, 560.7546081542969)","(2253.217529296875, 147.90795516967773)","(84.56316947937012, 594.0313720703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
899,"(1244.1193237304688, 295.90338134765625)","(1060.1623229980469, 327.463623046875)","(1231.4443969726562, 558.3297119140625)","(2253.1766357421875, 147.76869583129883)","(85.38032531738281, 594.8289489746094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
900,"(1247.3209838867188, 299.5314636230469)","(1230.1065673828125, 556.9241638183594)","(2253.361083984375, 147.81208419799805)","(85.53056907653809, 594.6191101074219)","(1057.9047546386719, 323.52825927734375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
901,"(1249.7518920898438, 307.2390594482422)","(1059.0633544921875, 327.1609802246094)","(1229.5097045898438, 555.9214782714844)","(2253.50732421875, 146.7577018737793)","(86.10732841491699, 593.7696838378906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
902,"(1252.9303588867188, 313.27809143066406)","(1059.1263732910156, 327.9154968261719)","(1233.1434326171875, 556.9482421875)","(2253.41162109375, 145.76828002929688)","(86.33599281311035, 593.5903930664062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
903,"(1195.9594116210938, 361.01966857910156)","(1058.9255981445312, 328.7745361328125)","(2253.4398193359375, 145.0446891784668)","(86.0493278503418, 594.0803527832031)","(1264.9584350585938, 561.4225769042969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
904,"(1253.9871215820312, 331.56793212890625)","(1240.01806640625, 565.5157165527344)","(2253.4403076171875, 144.48719787597656)","(85.69487953186035, 593.3448181152344)","(1061.4087524414062, 323.66123962402344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
