ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
338,"(1234.0853881835938, 357.5155334472656)","(571.0935363769531, 385.9789276123047)","(894.906982421875, 629.9068908691406)","(827.9228820800781, 360.82481384277344)","(1586.2085571289062, 188.77535247802734)","(737.1109313964844, 336.47998046875)","(1555.54736328125, 219.6329803466797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
339,"(1545.5032348632812, 600.2768859863281)","(1235.2127075195312, 357.6771240234375)","(1577.2355346679688, 196.8667221069336)","(889.0873718261719, 638.6020812988281)","(572.7180786132812, 386.3833312988281)","(803.7663269042969, 363.11415100097656)","(416.4475860595703, 230.36672973632812)","(729.8897399902344, 340.2597351074219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
340,"(1547.742919921875, 598.5446166992188)","(1238.8507080078125, 357.549072265625)","(1559.7026977539062, 211.7266616821289)","(775.0080261230469, 366.15966796875)","(421.4126434326172, 228.51468658447266)","(720.9856872558594, 345.73707580566406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
341,"(763.1539001464844, 365.89495849609375)","(1239.1784057617188, 357.28179931640625)","(843.7188720703125, 697.2225036621094)","(886.5390625, 608.4295959472656)","(422.42848205566406, 225.6164321899414)","(693.7251281738281, 354.1347198486328)","(1554.1487426757812, 216.6658477783203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
342,"(767.5492858886719, 365.39251708984375)","(1545.9528198242188, 605.8211059570312)","(1555.3672485351562, 210.47063446044922)","(844.5039367675781, 696.4418029785156)","(423.89739990234375, 225.53556060791016)","(676.0927429199219, 358.26622009277344)","(896.9079284667969, 632.5830078125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
343,"(1547.6103515625, 598.0858154296875)","(1235.7218017578125, 359.1517028808594)","(846.8509521484375, 694.0158386230469)","(785.3766784667969, 370.51026916503906)","(424.8028259277344, 225.86167907714844)","(1554.442626953125, 218.5469207763672)","(897.7227783203125, 630.8104553222656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
344,"(792.0029602050781, 370.84535217285156)","(1548.22607421875, 598.8343505859375)","(1237.9221801757812, 358.62510681152344)","(1570.0955200195312, 196.0090789794922)","(842.0187377929688, 699.0452270507812)","(585.0345458984375, 390.2992706298828)","(891.5870361328125, 631.3003845214844)","(422.37744140625, 225.40733337402344)","(770.4517211914062, 411.8175964355469)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
345,"(1548.1087036132812, 599.3501892089844)","(1237.0321655273438, 359.10711669921875)","(1570.5274047851562, 197.53545379638672)","(838.5165100097656, 702.8932800292969)","(892.0528869628906, 632.6481628417969)","(799.2727661132812, 373.5049133300781)","(683.6445922851562, 356.0592498779297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
346,"(1548.14599609375, 599.03759765625)","(1238.8894653320312, 358.5474548339844)","(1569.334716796875, 202.75575256347656)","(838.6987915039062, 702.946044921875)","(892.6367492675781, 631.4853820800781)","(809.5311279296875, 370.1355438232422)","(705.3413696289062, 353.6421356201172)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
347,"(1546.9730834960938, 598.0846862792969)","(1238.8396606445312, 358.4562072753906)","(741.6212158203125, 346.1141662597656)","(1571.9992065429688, 194.95513153076172)","(837.8867492675781, 703.8544311523438)","(895.0259399414062, 633.5357971191406)","(818.6480102539062, 366.3036804199219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
348,"(1547.7072143554688, 599.0785217285156)","(773.9838256835938, 330.0444030761719)","(837.8177795410156, 703.0401611328125)","(836.6165466308594, 356.78912353515625)","(1583.698486328125, 190.8631820678711)","(599.9478149414062, 389.87742614746094)","(1580.9111938476562, 191.2372817993164)","(1541.6945190429688, 229.60704803466797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
349,"(1547.8311767578125, 599.4503479003906)","(800.0111999511719, 318.23431396484375)","(1554.0039672851562, 221.14464569091797)","(859.5746154785156, 355.58038330078125)","(838.7873840332031, 702.67138671875)","(732.7568359375, 965.5144653320312)","(893.1613159179688, 634.349609375)","(1581.8688354492188, 192.5671615600586)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
350,"(1546.9929809570312, 598.6455688476562)","(807.2722473144531, 322.4720916748047)","(735.1266784667969, 964.8506469726562)","(883.4667663574219, 350.6023864746094)","(1580.9536743164062, 195.03995513916016)","(688.9508056640625, 360.95977783203125)","(737.357421875, 405.87164306640625)","(1548.0479736328125, 225.4834213256836)","(895.9169006347656, 633.0714111328125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
351,"(1547.6741333007812, 598.1890869140625)","(1551.1290893554688, 217.24853515625)","(897.1369934082031, 346.2407684326172)","(848.1994323730469, 693.51953125)","(600.3890991210938, 395.1792449951172)","(823.2675476074219, 318.7705993652344)","(732.0277404785156, 967.4925231933594)","(891.9662475585938, 629.7919311523438)","(1583.3140258789062, 192.14617919921875)","(742.63037109375, 409.064697265625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
352,"(1546.7012329101562, 598.0523376464844)","(825.1028747558594, 307.7244567871094)","(900.8711242675781, 342.18853759765625)","(861.9704284667969, 677.4367065429688)","(605.5147094726562, 395.1492462158203)","(1580.1138916015625, 196.17926025390625)","(743.0454711914062, 409.05503845214844)","(1545.326416015625, 224.34999084472656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
353,"(1543.5740966796875, 604.5042114257812)","(1238.5763549804688, 358.0414276123047)","(824.8312683105469, 306.28736877441406)","(897.7546081542969, 342.3668670654297)","(862.886962890625, 675.8866577148438)","(850.4371643066406, 393.45091247558594)","(1583.3775024414062, 193.62692260742188)","(742.9620056152344, 409.91046142578125)","(1546.2894897460938, 223.0815658569336)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
354,"(1544.5499267578125, 599.8802490234375)","(813.3361206054688, 314.9402770996094)","(863.1400146484375, 675.5154113769531)","(605.6877136230469, 395.71783447265625)","(890.0203552246094, 347.17308044433594)","(1581.0643310546875, 195.69408416748047)","(746.455078125, 412.31622314453125)","(1545.1809692382812, 225.02323150634766)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
355,"(1545.9898071289062, 597.3612060546875)","(798.4578552246094, 319.41395568847656)","(859.9347534179688, 678.316162109375)","(605.4049377441406, 397.04466247558594)","(895.1142272949219, 632.1382446289062)","(863.2299499511719, 345.49339294433594)","(1582.4447021484375, 195.4001693725586)","(747.2303466796875, 414.10675048828125)","(1546.6168212890625, 223.10004425048828)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
356,"(776.8620300292969, 331.6829376220703)","(857.8725891113281, 681.6624755859375)","(606.3383178710938, 398.2738494873047)","(845.0288391113281, 348.5272216796875)","(1587.3240356445312, 192.19635772705078)","(745.6784973144531, 413.52032470703125)","(1548.6870727539062, 222.46024322509766)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
357,"(756.63134765625, 335.7508544921875)","(1546.9412231445312, 600.9219055175781)","(606.3150329589844, 396.1211242675781)","(894.8758544921875, 630.3939208984375)","(823.5178833007812, 354.26832580566406)","(742.5383605957031, 414.5470275878906)","(1551.8984985351562, 224.05855560302734)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
358,"(806.2793884277344, 349.0736846923828)","(1547.259521484375, 599.214111328125)","(739.3301696777344, 346.48756408691406)","(895.0130615234375, 629.6916198730469)","(1579.8252563476562, 201.58002471923828)","(1553.2499389648438, 224.32547760009766)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
359,"(789.2973022460938, 350.3514862060547)","(1548.204345703125, 599.1129760742188)","(721.8064575195312, 356.06507873535156)","(570.115478515625, 260.0159454345703)","(1579.8165893554688, 196.5445785522461)","(745.7201232910156, 411.21282958984375)","(1552.0150146484375, 223.5740966796875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
360,"(776.2489624023438, 349.3913269042969)","(1552.0960693359375, 595.6870422363281)","(1239.4923095703125, 356.75538635253906)","(1561.7965087890625, 208.2085189819336)","(860.345703125, 684.80078125)","(843.4352416992188, 501.4495849609375)","(573.0946960449219, 256.9247283935547)","(735.2379455566406, 407.1141052246094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
361,"(774.6065063476562, 347.94349670410156)","(1241.584716796875, 355.762451171875)","(712.2886657714844, 353.5824737548828)","(1561.6402587890625, 209.8387451171875)","(102.69967460632324, 257.76212310791016)","(894.9059753417969, 631.8994140625)","(570.1544799804688, 255.6923370361328)","(733.6310424804688, 407.46966552734375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
362,"(787.9673767089844, 348.3948059082031)","(1550.73095703125, 604.1029663085938)","(1560.05126953125, 210.375244140625)","(894.4862976074219, 630.2344970703125)","(719.5298461914062, 347.29225158691406)","(689.0678100585938, 370.08880615234375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
363,"(1550.8104248046875, 600.054931640625)","(1561.3339233398438, 209.388671875)","(896.3611755371094, 631.1440124511719)","(813.0562133789062, 351.1824493408203)","(729.6144104003906, 344.25709533691406)","(682.6858520507812, 368.614990234375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
364,"(1546.67333984375, 608.1133422851562)","(1559.685302734375, 210.3076400756836)","(829.1955871582031, 352.57557678222656)","(679.0519409179688, 361.2320556640625)","(901.2496948242188, 633.5929565429688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
365,"(1544.2247924804688, 610.7860412597656)","(777.6692504882812, 315.5410461425781)","(1559.06201171875, 209.87252807617188)","(100.65848350524902, 258.5919952392578)","(897.4066772460938, 632.8819580078125)","(844.2341918945312, 341.1412353515625)","(671.4796752929688, 364.15966796875)","(1148.611572265625, 21.979270935058594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
366,"(794.9739074707031, 314.0170440673828)","(1562.3338012695312, 206.76416778564453)","(100.19998359680176, 259.8299789428711)","(856.4796752929688, 690.3917541503906)","(661.6871643066406, 362.1126403808594)","(897.0771789550781, 634.0363464355469)","(862.9602355957031, 332.81663513183594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
367,"(805.5592956542969, 307.23045349121094)","(877.6966552734375, 331.72593688964844)","(100.69397163391113, 259.4515380859375)","(661.5244140625, 361.8265075683594)","(898.2744445800781, 632.2801208496094)","(830.9357604980469, 367.6772003173828)","(1554.3283081054688, 222.4584503173828)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
368,"(813.6696166992188, 304.22535705566406)","(100.72510719299316, 259.44049072265625)","(858.7509155273438, 687.5914306640625)","(660.1247863769531, 363.2030944824219)","(833.678466796875, 367.1213073730469)","(1554.3737182617188, 222.83213806152344)","(900.3362426757812, 633.3050231933594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
369,"(812.4020690917969, 304.85552978515625)","(889.4317626953125, 333.1461639404297)","(100.72456550598145, 259.7677688598633)","(858.11474609375, 688.6081848144531)","(838.9976501464844, 363.5669250488281)","(655.6632690429688, 361.4931182861328)","(1551.6769409179688, 222.9844741821289)","(900.5270080566406, 633.975341796875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
370,"(835.3432312011719, 375.03929138183594)","(816.4332885742188, 306.090576171875)","(108.58093643188477, 259.156982421875)","(858.4406433105469, 686.9302673339844)","(882.1007995605469, 335.6797332763672)","(424.6085968017578, 237.44625091552734)","(653.5926818847656, 358.58203125)","(1551.961669921875, 222.88539123535156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
371,"(822.1965942382812, 379.7604675292969)","(804.8772277832031, 310.64471435546875)","(109.33734321594238, 259.3495178222656)","(858.9710998535156, 685.9552612304688)","(874.6235961914062, 347.50270080566406)","(425.08555603027344, 235.18885803222656)","(651.3618469238281, 360.44898986816406)","(1548.395263671875, 223.11837768554688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
372,"(796.9862060546875, 316.21836853027344)","(859.9863586425781, 685.104248046875)","(651.1430358886719, 360.7606201171875)","(898.1162414550781, 632.32275390625)","(856.12353515625, 345.19471740722656)","(1547.195068359375, 225.4522933959961)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
373,"(776.9225463867188, 323.57872009277344)","(857.7286682128906, 687.9602966308594)","(896.9368286132812, 633.1455688476562)","(847.4119873046875, 336.54383850097656)","(648.7510681152344, 359.3991241455078)","(1544.5144653320312, 229.8742904663086)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
374,"(763.7263488769531, 330.1134948730469)","(107.06585693359375, 261.5205612182617)","(896.5650634765625, 633.9907836914062)","(837.5347595214844, 323.7106018066406)","(649.7812194824219, 359.7342529296875)","(1547.1499633789062, 234.34051513671875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
375,"(1579.552001953125, 217.06615447998047)","(768.3979797363281, 334.4663848876953)","(836.5623779296875, 323.9777374267578)","(107.37173080444336, 261.76195526123047)","(852.8156127929688, 693.6382446289062)","(895.8741149902344, 634.1842346191406)","(651.473388671875, 358.5829315185547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
376,"(778.0904846191406, 334.2773895263672)","(837.2675476074219, 330.4932098388672)","(849.547119140625, 695.0843200683594)","(895.6754455566406, 634.2435607910156)","(652.8807983398438, 362.05467224121094)","(1586.2335815429688, 194.5804901123047)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
377,"(843.7296447753906, 329.2602233886719)","(847.4920043945312, 698.2260437011719)","(653.2685546875, 361.78773498535156)","(895.5190734863281, 633.5345764160156)","(1582.8172607421875, 196.18544006347656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
378,"(1546.5907592773438, 201.66175079345703)","(1577.8460693359375, 207.35023498535156)","(819.2262268066406, 319.78271484375)","(105.3621826171875, 263.23876190185547)","(891.0914611816406, 629.8752746582031)","(855.7175598144531, 316.58607482910156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
379,"(1538.3794555664062, 206.0702896118164)","(824.5734252929688, 311.93516540527344)","(879.3695068359375, 308.12635803222656)","(104.46295738220215, 262.1404571533203)","(891.58544921875, 630.0001831054688)","(1582.1052856445312, 193.60030364990234)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
380,"(1231.8033447265625, 356.45802307128906)","(1576.55859375, 206.93277740478516)","(843.8233032226562, 299.6674041748047)","(838.6486206054688, 703.598876953125)","(888.6518859863281, 631.0614318847656)","(871.2037048339844, 374.01922607421875)","(433.63099670410156, 242.67361450195312)","(1579.7666625976562, 199.97525787353516)","(657.015625, 362.5585174560547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
381,"(868.0502624511719, 293.4422149658203)","(928.6339721679688, 313.57264709472656)","(839.6005554199219, 702.969482421875)","(732.4129638671875, 966.0288696289062)","(890.1907043457031, 630.0301818847656)","(436.4881896972656, 245.24633026123047)","(660.1142578125, 361.9016876220703)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
382,"(867.7530822753906, 291.29266357421875)","(932.3853454589844, 315.873046875)","(843.1089172363281, 701.277587890625)","(891.7104187011719, 629.2034912109375)","(441.998291015625, 242.49180603027344)","(1586.1405639648438, 195.18138122558594)","(662.1291809082031, 361.7511444091797)","(1555.3407592773438, 225.24634552001953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
383,"(858.6776733398438, 300.20896911621094)","(855.8741455078125, 690.1456604003906)","(893.3918151855469, 629.21875)","(442.87042236328125, 244.1558837890625)","(1579.5850830078125, 192.37616729736328)","(665.4201354980469, 365.78692626953125)","(1552.3179931640625, 223.83748626708984)","(941.7500610351562, 328.4114685058594)","(1170.1448974609375, 8.096880577504635)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
384,"(858.3556823730469, 307.6615905761719)","(1235.536865234375, 355.3730010986328)","(835.1072387695312, 704.4226379394531)","(102.59739685058594, 261.4351043701172)","(853.4576721191406, 693.3194885253906)","(592.836181640625, 401.6028137207031)","(893.7565612792969, 629.8100280761719)","(441.65367126464844, 245.83490753173828)","(1581.3221435546875, 191.12805938720703)","(1548.0968017578125, 225.1332015991211)","(938.7709655761719, 327.60186767578125)","(1172.362060546875, 6.845876902341843)","(0, 0)","(0, 0)"
385,"(861.4570922851562, 286.54405212402344)","(1234.3436279296875, 356.56024169921875)","(924.3158264160156, 304.0052185058594)","(846.3965454101562, 699.19677734375)","(595.34619140625, 405.61058044433594)","(894.3487854003906, 629.1244201660156)","(446.8798065185547, 247.15137481689453)","(1581.1718139648438, 190.52906036376953)","(1550.6962280273438, 222.3501434326172)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
386,"(1236.6581420898438, 357.45814514160156)","(899.2728881835938, 300.9368896484375)","(101.76413536071777, 261.64251708984375)","(855.0724487304688, 691.4544677734375)","(596.51025390625, 406.5480194091797)","(1577.2378540039062, 193.85967254638672)","(1553.5305786132812, 221.30480194091797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
